0.952124072825354	0.9585879158180584	0.9553450608930987
0.9332415691672402	0.9569513055751588	0.9449477351916377
0.9417344173441734	0.9626038781163435	0.9520547945205479
0.9510723860589813	0.9478957915831663	0.949481431917029
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.952124072825354	0.9585879158180584	0.9553450608930987
0.9332415691672402	0.9569513055751588	0.9449477351916377
0.9417344173441734	0.9626038781163435	0.9520547945205479
0.9510723860589813	0.9478957915831663	0.949481431917029
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.9515151515151515	0.9592668024439919	0.9553752535496958
0.9338842975206612	0.9569513055751588	0.9452771000348553
0.9422554347826086	0.9605263157894737	0.9513031550068587
0.9534726904922455	0.9445557782231129	0.9489932885906041
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.9515151515151515	0.9592668024439919	0.9553752535496958
0.9338842975206612	0.9569513055751588	0.9452771000348553
0.9422554347826086	0.9605263157894737	0.9513031550068587
0.9534726904922455	0.9445557782231129	0.9489932885906041
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.9515151515151515	0.9592668024439919	0.9553752535496958
0.9338842975206612	0.9569513055751588	0.9452771000348553
0.9422554347826086	0.9605263157894737	0.9513031550068587
0.9534726904922455	0.9445557782231129	0.9489932885906041
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.9515151515151515	0.9592668024439919	0.9553752535496958
0.9338842975206612	0.9569513055751588	0.9452771000348553
0.9422554347826086	0.9605263157894737	0.9513031550068587
0.9534726904922455	0.9445557782231129	0.9489932885906041
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.9515151515151515	0.9592668024439919	0.9553752535496958
0.9338842975206612	0.9569513055751588	0.9452771000348553
0.9422554347826086	0.9605263157894737	0.9513031550068587
0.9534726904922455	0.9445557782231129	0.9489932885906041
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.9515151515151515	0.9592668024439919	0.9553752535496958
0.9338842975206612	0.9569513055751588	0.9452771000348553
0.9422554347826086	0.9605263157894737	0.9513031550068587
0.9534726904922455	0.9445557782231129	0.9489932885906041
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.9515151515151515	0.9592668024439919	0.9553752535496958
0.9338842975206612	0.9569513055751588	0.9452771000348553
0.9422554347826086	0.9605263157894737	0.9513031550068587
0.9534726904922455	0.9445557782231129	0.9489932885906041
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.9854972375690608	0.9794097460535347	0.9824440619621344
0.9838935574229691	0.977731384829506	0.9808027923211168
0.9811977715877437	0.9846261355695318	0.9829089640739449
0.9790794979079498	0.9838822704975473	0.9814750087382035
0.9874125874125874	0.9819193324061196	0.9846582984658299
0.9515151515151515	0.9592668024439919	0.9553752535496958
0.9338842975206612	0.9569513055751588	0.9452771000348553
0.9422554347826086	0.9605263157894737	0.9513031550068587
0.9534726904922455	0.9445557782231129	0.9489932885906041
0.9528759528759528	0.9608665269042628	0.9568545581071677
0.9530062197650311	0.9361846571622539	0.9445205479452055
0.9387027797576621	0.9294283697953423	0.9340425531914893
0.9454042847270214	0.9473684210526315	0.9463853337945348
0.945280437756498	0.9231796927187709	0.9340993578911795
0.9502840909090909	0.9350104821802935	0.9425854174004932
0.9515151515151515	0.9592668024439919	0.9553752535496958
0.9338842975206612	0.9569513055751588	0.9452771000348553
0.9422554347826086	0.9605263157894737	0.9513031550068587
0.9534726904922455	0.9445557782231129	0.9489932885906041
0.9528759528759528	0.9608665269042628	0.9568545581071677
